wastewater_treatment_plant.name,collection_date,target,loq,lod,gc_per_lww
ARA Zuchwil,2024-04-12,IBV-M,32880,6000,3062.3542
ARA Zuchwil,2024-04-12,IBV-M,32880,6000,-0
ARA Zuchwil,2024-04-12,IBV-M,32880,6000,-0
ARA Zuchwil,2024-04-12,IBV-M,32880,6000,2942.6257
ARA Zuchwil,2024-04-12,RSV-N,32880,6000,5576.525
ARA Zuchwil,2024-04-12,RSV-N,32880,6000,-0
ARA Zuchwil,2024-04-12,RSV-N,32880,6000,-0
ARA Zuchwil,2024-04-12,RSV-N,32880,6000,3062.3542
ARA Zuchwil,2024-04-12,SARS-N1,32880,6000,8364.989
ARA Zuchwil,2024-04-12,SARS-N1,32880,6000,8413.284
ARA Zuchwil,2024-04-12,SARS-N1,32880,6000,6124.8706
ARA Zuchwil,2024-04-12,SARS-N1,32880,6000,26489.025
ARA Zuchwil,2024-04-12,SARS-N2,32880,6000,13942.321
ARA Zuchwil,2024-04-12,SARS-N2,32880,6000,6124.8706
ARA Zuchwil,2024-04-12,SARS-N2,32880,6000,5885.4014
ARA Zuchwil,2024-04-12,SARS-N2,32880,6000,8413.284
ARA Basel/Prorheno,2024-04-12,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2024-04-12,IBV-M,32880,6000,-0
ARA Basel/Prorheno,2024-04-12,RSV-N,32880,6000,7552.06
ARA Basel/Prorheno,2024-04-12,SARS-N1,32880,6000,22659.14
ARA Basel/Prorheno,2024-04-12,SARS-N2,32880,6000,33992.043
ARA Altenrhein,2024-04-12,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-12,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-12,IAV-M,32880,6000,3129.841
ARA Altenrhein,2024-04-12,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-12,IBV-M,32880,6000,2970.45
ARA Altenrhein,2024-04-12,IBV-M,32880,6000,-0
ARA Altenrhein,2024-04-12,IBV-M,32880,6000,-0
ARA Altenrhein,2024-04-12,IBV-M,32880,6000,5786.4224
ARA Altenrhein,2024-04-12,RSV-N,32880,6000,-0
ARA Altenrhein,2024-04-12,RSV-N,32880,6000,9453.894
ARA Altenrhein,2024-04-12,RSV-N,32880,6000,2970.45
ARA Altenrhein,2024-04-12,RSV-N,32880,6000,-0
ARA Altenrhein,2024-04-12,SARS-N1,32880,6000,61477.96
ARA Altenrhein,2024-04-12,SARS-N1,32880,6000,40701.16
ARA Altenrhein,2024-04-12,SARS-N1,32880,6000,49203.062
ARA Altenrhein,2024-04-12,SARS-N1,32880,6000,56464.668
ARA Altenrhein,2024-04-12,SARS-N2,32880,6000,40701.16
ARA Altenrhein,2024-04-12,SARS-N2,32880,6000,47545.523
ARA Altenrhein,2024-04-12,SARS-N2,32880,6000,56746.57
ARA Altenrhein,2024-04-12,SARS-N2,32880,6000,63682.53
ARA Chur,2024-04-12,IAV-M,32880,6000,-0
ARA Chur,2024-04-12,IAV-M,32880,6000,5043.7124
ARA Chur,2024-04-12,IAV-M,32880,6000,7960.9966
ARA Chur,2024-04-12,IAV-M,32880,6000,-0
ARA Chur,2024-04-12,IBV-M,32880,6000,7960.9966
ARA Chur,2024-04-12,IBV-M,32880,6000,4824.393
ARA Chur,2024-04-12,IBV-M,32880,6000,4934.7734
ARA Chur,2024-04-12,IBV-M,32880,6000,2521.8013
ARA Chur,2024-04-12,RSV-N,32880,6000,2653.5435
ARA Chur,2024-04-12,RSV-N,32880,6000,5043.7124
ARA Chur,2024-04-12,RSV-N,32880,6000,-0
ARA Chur,2024-04-12,RSV-N,32880,6000,7402.318
ARA Chur,2024-04-12,SARS-N1,32880,6000,94148.375
ARA Chur,2024-04-12,SARS-N1,32880,6000,93380
ARA Chur,2024-04-12,SARS-N1,32880,6000,90288.89
ARA Chur,2024-04-12,SARS-N1,32880,6000,51836.145
ARA Chur,2024-04-12,SARS-N2,32880,6000,89316.52
ARA Chur,2024-04-12,SARS-N2,32880,6000,92946.58
ARA Chur,2024-04-12,SARS-N2,32880,6000,83277.59
ARA Chur,2024-04-12,SARS-N2,32880,6000,76536.37
CDA Lugano,2024-04-12,IAV-M,32880,6000,-0
CDA Lugano,2024-04-12,IAV-M,32880,6000,-0
CDA Lugano,2024-04-12,IBV-M,32880,6000,3117.6868
CDA Lugano,2024-04-12,IBV-M,32880,6000,6231.5083
CDA Lugano,2024-04-12,RSV-N,32880,6000,-0
CDA Lugano,2024-04-12,RSV-N,32880,6000,-0
CDA Lugano,2024-04-12,SARS-N1,32880,6000,40516.816
CDA Lugano,2024-04-12,SARS-N1,32880,6000,28065.234
CDA Lugano,2024-04-12,SARS-N2,32880,6000,21827.338
CDA Lugano,2024-04-12,SARS-N2,32880,6000,31164.262
STEP Vidy,2024-04-12,IAV-M,32880,6000,-0
STEP Vidy,2024-04-12,IAV-M,32880,6000,2488.579
STEP Vidy,2024-04-12,IBV-M,32880,6000,7252.176
STEP Vidy,2024-04-12,IBV-M,32880,6000,-0
STEP Vidy,2024-04-12,RSV-N,32880,6000,-0
STEP Vidy,2024-04-12,RSV-N,32880,6000,9669.7705
STEP Vidy,2024-04-12,SARS-N1,32880,6000,65302.363
STEP Vidy,2024-04-12,SARS-N1,32880,6000,44810.82
STEP Vidy,2024-04-12,SARS-N2,32880,6000,49791.95
STEP Vidy,2024-04-12,SARS-N2,32880,6000,48365.035
STEP Neuchatel,2024-04-12,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-12,IAV-M,32880,6000,2368.6548
STEP Neuchatel,2024-04-12,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-12,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-12,IBV-M,32880,6000,9638.463
STEP Neuchatel,2024-04-12,IBV-M,32880,6000,15191.85
STEP Neuchatel,2024-04-12,IBV-M,32880,6000,9475.202
STEP Neuchatel,2024-04-12,IBV-M,32880,6000,13388.801
STEP Neuchatel,2024-04-12,RSV-N,32880,6000,16064.998
STEP Neuchatel,2024-04-12,RSV-N,32880,6000,5355.1484
STEP Neuchatel,2024-04-12,RSV-N,32880,6000,-0
STEP Neuchatel,2024-04-12,RSV-N,32880,6000,9475.202
STEP Neuchatel,2024-04-12,SARS-N1,32880,6000,120611
STEP Neuchatel,2024-04-12,SARS-N1,32880,6000,138305.11
STEP Neuchatel,2024-04-12,SARS-N1,32880,6000,115558.32
STEP Neuchatel,2024-04-12,SARS-N1,32880,6000,125672.65
STEP Neuchatel,2024-04-12,SARS-N2,32880,6000,151789.92
STEP Neuchatel,2024-04-12,SARS-N2,32880,6000,131344.16
STEP Neuchatel,2024-04-12,SARS-N2,32880,6000,151187.55
STEP Neuchatel,2024-04-12,SARS-N2,32880,6000,124691.19
ARA Werdhoelzli,2024-04-13,IAV-M,32880,6000,2613.5903
ARA Werdhoelzli,2024-04-13,IAV-M,32880,6000,2999.272
ARA Werdhoelzli,2024-04-13,IBV-M,32880,6000,5998.6997
ARA Werdhoelzli,2024-04-13,IBV-M,32880,6000,2613.5903
ARA Werdhoelzli,2024-04-13,RSV-N,32880,6000,8998.283
ARA Werdhoelzli,2024-04-13,RSV-N,32880,6000,5227.299
ARA Werdhoelzli,2024-04-13,SARS-N1,32880,6000,165191.5
ARA Werdhoelzli,2024-04-13,SARS-N1,32880,6000,162266.48
ARA Werdhoelzli,2024-04-13,SARS-N2,32880,6000,153161.64
ARA Werdhoelzli,2024-04-13,SARS-N2,32880,6000,167508.47
ARA Region Bern,2024-04-13,IAV-M,32880,6000,-0
ARA Region Bern,2024-04-13,IAV-M,32880,6000,-0
ARA Region Bern,2024-04-13,IBV-M,32880,6000,5496.7163
ARA Region Bern,2024-04-13,IBV-M,32880,6000,2824.8489
ARA Region Bern,2024-04-13,RSV-N,32880,6000,2824.8489
ARA Region Bern,2024-04-13,RSV-N,32880,6000,13742.7705
ARA Region Bern,2024-04-13,SARS-N1,32880,6000,25428.611
ARA Region Bern,2024-04-13,SARS-N1,32880,6000,24739.34
ARA Region Bern,2024-04-13,SARS-N2,32880,6000,38487.996
ARA Region Bern,2024-04-13,SARS-N2,32880,6000,31080.934
ARA Sensetal,2024-04-13,IAV-M,32880,6000,-0
ARA Sensetal,2024-04-13,IAV-M,32880,6000,-0
ARA Sensetal,2024-04-13,IBV-M,32880,6000,-0
ARA Sensetal,2024-04-13,IBV-M,32880,6000,5831.9595
ARA Sensetal,2024-04-13,RSV-N,32880,6000,6773.712
ARA Sensetal,2024-04-13,RSV-N,32880,6000,-0
ARA Sensetal,2024-04-13,SARS-N1,32880,6000,17497.645
ARA Sensetal,2024-04-13,SARS-N1,32880,6000,27099.611
ARA Sensetal,2024-04-13,SARS-N2,32880,6000,14581.003
ARA Sensetal,2024-04-13,SARS-N2,32880,6000,23711.465
ARA Buholz,2024-04-13,IAV-M,32880,6000,3310.5276
ARA Buholz,2024-04-13,IAV-M,32880,6000,-0
ARA Buholz,2024-04-13,IBV-M,32880,6000,5460.627
ARA Buholz,2024-04-13,IBV-M,32880,6000,-0
ARA Buholz,2024-04-13,RSV-N,32880,6000,-0
ARA Buholz,2024-04-13,RSV-N,32880,6000,-0
ARA Buholz,2024-04-13,SARS-N1,32880,6000,52991.21
ARA Buholz,2024-04-13,SARS-N1,32880,6000,40967.285
ARA Buholz,2024-04-13,SARS-N2,32880,6000,51896.797
ARA Buholz,2024-04-13,SARS-N2,32880,6000,39738.85
ARA Schwyz,2024-04-13,IAV-M,32880,6000,-0
ARA Schwyz,2024-04-13,IAV-M,32880,6000,-0
ARA Schwyz,2024-04-13,IBV-M,32880,6000,4744.406
ARA Schwyz,2024-04-13,IBV-M,32880,6000,-0
ARA Schwyz,2024-04-13,RSV-N,32880,6000,-0
ARA Schwyz,2024-04-13,RSV-N,32880,6000,-0
ARA Schwyz,2024-04-13,SARS-N1,32880,6000,35592.54
ARA Schwyz,2024-04-13,SARS-N1,32880,6000,50924.965
ARA Schwyz,2024-04-13,SARS-N2,32880,6000,42713.68
ARA Schwyz,2024-04-13,SARS-N2,32880,6000,50924.965
ARA Zuchwil,2024-04-13,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-13,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-13,IBV-M,32880,6000,2607.4597
ARA Zuchwil,2024-04-13,IBV-M,32880,6000,6463.182
ARA Zuchwil,2024-04-13,RSV-N,32880,6000,-0
ARA Zuchwil,2024-04-13,RSV-N,32880,6000,6463.182
ARA Zuchwil,2024-04-13,SARS-N1,32880,6000,22624.299
ARA Zuchwil,2024-04-13,SARS-N1,32880,6000,20862.97
ARA Zuchwil,2024-04-13,SARS-N2,32880,6000,2607.4597
ARA Zuchwil,2024-04-13,SARS-N2,32880,6000,12927.087
ARA Altenrhein,2024-04-13,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-13,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-13,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-13,IBV-M,32880,6000,-0
ARA Altenrhein,2024-04-13,IBV-M,32880,6000,6489.303
ARA Altenrhein,2024-04-13,IBV-M,32880,6000,8789.396
ARA Altenrhein,2024-04-13,RSV-N,32880,6000,2929.6504
ARA Altenrhein,2024-04-13,RSV-N,32880,6000,8438.257
ARA Altenrhein,2024-04-13,RSV-N,32880,6000,3244.5605
ARA Altenrhein,2024-04-13,SARS-N1,32880,6000,90071.65
ARA Altenrhein,2024-04-13,SARS-N1,32880,6000,100666.16
ARA Altenrhein,2024-04-13,SARS-N1,32880,6000,85020.2
ARA Altenrhein,2024-04-13,SARS-N2,32880,6000,113668.12
ARA Altenrhein,2024-04-13,SARS-N2,32880,6000,102626.22
ARA Altenrhein,2024-04-13,SARS-N2,32880,6000,106975.72
ARA Chur,2024-04-13,IAV-M,32880,6000,5945.9414
ARA Chur,2024-04-13,IAV-M,32880,6000,3005.9788
ARA Chur,2024-04-13,IAV-M,32880,6000,4569.083
ARA Chur,2024-04-13,IAV-M,32880,6000,-0
ARA Chur,2024-04-13,IBV-M,32880,6000,9018.405
ARA Chur,2024-04-13,IBV-M,32880,6000,-0
ARA Chur,2024-04-13,IBV-M,32880,6000,8919.142
ARA Chur,2024-04-13,IBV-M,32880,6000,-0
ARA Chur,2024-04-13,RSV-N,32880,6000,6012.114
ARA Chur,2024-04-13,RSV-N,32880,6000,2284.4963
ARA Chur,2024-04-13,RSV-N,32880,6000,-0
ARA Chur,2024-04-13,RSV-N,32880,6000,8919.142
ARA Chur,2024-04-13,SARS-N1,32880,6000,84226.55
ARA Chur,2024-04-13,SARS-N1,32880,6000,114575.8
ARA Chur,2024-04-13,SARS-N1,32880,6000,74368.266
ARA Chur,2024-04-13,SARS-N1,32880,6000,86874.4
ARA Chur,2024-04-13,SARS-N2,32880,6000,108313.836
ARA Chur,2024-04-13,SARS-N2,32880,6000,98186.33
ARA Chur,2024-04-13,SARS-N2,32880,6000,82298.805
ARA Chur,2024-04-13,SARS-N2,32880,6000,110876.26
CDA Lugano,2024-04-13,IAV-M,32880,6000,-0
CDA Lugano,2024-04-13,IAV-M,32880,6000,3235.4802
CDA Lugano,2024-04-13,IBV-M,32880,6000,-0
CDA Lugano,2024-04-13,IBV-M,32880,6000,-0
CDA Lugano,2024-04-13,RSV-N,32880,6000,3235.4802
CDA Lugano,2024-04-13,RSV-N,32880,6000,2803.068
CDA Lugano,2024-04-13,SARS-N1,32880,6000,32362.955
CDA Lugano,2024-04-13,SARS-N1,32880,6000,19624.332
CDA Lugano,2024-04-13,SARS-N2,32880,6000,25232.508
CDA Lugano,2024-04-13,SARS-N2,32880,6000,32362.955
STEP Vidy,2024-04-13,IAV-M,32880,6000,2779.347
STEP Vidy,2024-04-13,IAV-M,32880,6000,-0
STEP Vidy,2024-04-13,IBV-M,32880,6000,7130.509
STEP Vidy,2024-04-13,IBV-M,32880,6000,2779.347
STEP Vidy,2024-04-13,RSV-N,32880,6000,-0
STEP Vidy,2024-04-13,RSV-N,32880,6000,2779.347
STEP Vidy,2024-04-13,SARS-N1,32880,6000,270220.8
STEP Vidy,2024-04-13,SARS-N1,32880,6000,262028.88
STEP Vidy,2024-04-13,SARS-N2,32880,6000,281391.1
STEP Vidy,2024-04-13,SARS-N2,32880,6000,314577.47
STEP Neuchatel,2024-04-13,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-13,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-13,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-13,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-13,IBV-M,32880,6000,122826.445
STEP Neuchatel,2024-04-13,IBV-M,32880,6000,152054.45
STEP Neuchatel,2024-04-13,IBV-M,32880,6000,96569.06
STEP Neuchatel,2024-04-13,IBV-M,32880,6000,109262.47
STEP Neuchatel,2024-04-13,RSV-N,32880,6000,2726.6428
STEP Neuchatel,2024-04-13,RSV-N,32880,6000,7277.742
STEP Neuchatel,2024-04-13,RSV-N,32880,6000,2530.966
STEP Neuchatel,2024-04-13,RSV-N,32880,6000,6892.4424
STEP Neuchatel,2024-04-13,SARS-N1,32880,6000,30378.91
STEP Neuchatel,2024-04-13,SARS-N1,32880,6000,34470.434
STEP Neuchatel,2024-04-13,SARS-N1,32880,6000,36397.875
STEP Neuchatel,2024-04-13,SARS-N1,32880,6000,32728.207
STEP Neuchatel,2024-04-13,SARS-N2,32880,6000,27272.22
STEP Neuchatel,2024-04-13,SARS-N2,32880,6000,27574.701
STEP Neuchatel,2024-04-13,SARS-N2,32880,6000,20250.832
STEP Neuchatel,2024-04-13,SARS-N2,32880,6000,29116.469
STEP Aire,2024-04-13,IAV-M,32880,6000,5534.875
STEP Aire,2024-04-13,IAV-M,32880,6000,-0
STEP Aire,2024-04-13,IBV-M,32880,6000,3449.203
STEP Aire,2024-04-13,IBV-M,32880,6000,-0
STEP Aire,2024-04-13,RSV-N,32880,6000,-0
STEP Aire,2024-04-13,RSV-N,32880,6000,-0
STEP Aire,2024-04-13,SARS-N1,32880,6000,62117.164
STEP Aire,2024-04-13,SARS-N1,32880,6000,121889.85
STEP Aire,2024-04-13,SARS-N2,32880,6000,99708.93
STEP Aire,2024-04-13,SARS-N2,32880,6000,65570.08
STEP Porrentruy,2024-04-13,IAV-M,32880,6000,-0
STEP Porrentruy,2024-04-13,IAV-M,32880,6000,-0
STEP Porrentruy,2024-04-13,IBV-M,32880,6000,5449.5586
STEP Porrentruy,2024-04-13,IBV-M,32880,6000,7662.0083
STEP Porrentruy,2024-04-13,RSV-N,32880,6000,-0
STEP Porrentruy,2024-04-13,RSV-N,32880,6000,5107.893
STEP Porrentruy,2024-04-13,SARS-N1,32880,6000,5449.5586
STEP Porrentruy,2024-04-13,SARS-N1,32880,6000,7662.0083
STEP Porrentruy,2024-04-13,SARS-N2,32880,6000,2553.89
STEP Porrentruy,2024-04-13,SARS-N2,32880,6000,-0
ARA Werdhoelzli,2024-04-14,IAV-M,32880,6000,-0
ARA Werdhoelzli,2024-04-14,IAV-M,32880,6000,-0
ARA Werdhoelzli,2024-04-14,IBV-M,32880,6000,16382.655
ARA Werdhoelzli,2024-04-14,IBV-M,32880,6000,5379.3184
ARA Werdhoelzli,2024-04-14,RSV-N,32880,6000,10759.138
ARA Werdhoelzli,2024-04-14,RSV-N,32880,6000,5460.369
ARA Werdhoelzli,2024-04-14,SARS-N1,32880,6000,112040.8
ARA Werdhoelzli,2024-04-14,SARS-N1,32880,6000,115765.81
ARA Werdhoelzli,2024-04-14,SARS-N2,32880,6000,134633.38
ARA Werdhoelzli,2024-04-14,SARS-N2,32880,6000,101100.42
ARA Region Bern,2024-04-14,IAV-M,32880,6000,-0
ARA Region Bern,2024-04-14,IAV-M,32880,6000,-0
ARA Region Bern,2024-04-14,IBV-M,32880,6000,7413.711
ARA Region Bern,2024-04-14,IBV-M,32880,6000,6988.551
ARA Region Bern,2024-04-14,RSV-N,32880,6000,-0
ARA Region Bern,2024-04-14,RSV-N,32880,6000,9318.255
ARA Region Bern,2024-04-14,SARS-N1,32880,6000,23298.457
ARA Region Bern,2024-04-14,SARS-N1,32880,6000,29660.55
ARA Region Bern,2024-04-14,SARS-N2,32880,6000,29660.55
ARA Region Bern,2024-04-14,SARS-N2,32880,6000,30289.826
ARA Sensetal,2024-04-14,IAV-M,32880,6000,-0
ARA Sensetal,2024-04-14,IAV-M,32880,6000,-0
ARA Sensetal,2024-04-14,IBV-M,32880,6000,5675.074
ARA Sensetal,2024-04-14,IBV-M,32880,6000,8589.989
ARA Sensetal,2024-04-14,RSV-N,32880,6000,2863.188
ARA Sensetal,2024-04-14,RSV-N,32880,6000,-0
ARA Sensetal,2024-04-14,SARS-N1,32880,6000,8512.82
ARA Sensetal,2024-04-14,SARS-N1,32880,6000,20045.295
ARA Sensetal,2024-04-14,SARS-N2,32880,6000,20045.295
ARA Sensetal,2024-04-14,SARS-N2,32880,6000,5675.074
ARA Buholz,2024-04-14,IAV-M,32880,6000,3480.9834
ARA Buholz,2024-04-14,IAV-M,32880,6000,-0
ARA Buholz,2024-04-14,IBV-M,32880,6000,-0
ARA Buholz,2024-04-14,IBV-M,32880,6000,3480.9834
ARA Buholz,2024-04-14,RSV-N,32880,6000,-0
ARA Buholz,2024-04-14,RSV-N,32880,6000,9591.549
ARA Buholz,2024-04-14,SARS-N1,32880,6000,52236.773
ARA Buholz,2024-04-14,SARS-N1,32880,6000,54373.164
ARA Buholz,2024-04-14,SARS-N2,32880,6000,55720.902
ARA Buholz,2024-04-14,SARS-N2,32880,6000,47973.668
ARA Schwyz,2024-04-14,IAV-M,32880,6000,-0
ARA Schwyz,2024-04-14,IAV-M,32880,6000,2412.549
ARA Schwyz,2024-04-14,IBV-M,32880,6000,4825.1987
ARA Schwyz,2024-04-14,IBV-M,32880,6000,2181.3865
ARA Schwyz,2024-04-14,RSV-N,32880,6000,2412.549
ARA Schwyz,2024-04-14,RSV-N,32880,6000,2181.3865
ARA Schwyz,2024-04-14,SARS-N1,32880,6000,76397.555
ARA Schwyz,2024-04-14,SARS-N1,32880,6000,72420.305
ARA Schwyz,2024-04-14,SARS-N2,32880,6000,69845.234
ARA Schwyz,2024-04-14,SARS-N2,32880,6000,67589.46
ARA Zuchwil,2024-04-14,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IAV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IBV-M,32880,6000,6150.2866
ARA Zuchwil,2024-04-14,IBV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IBV-M,32880,6000,-0
ARA Zuchwil,2024-04-14,IBV-M,32880,6000,7585.2593
ARA Zuchwil,2024-04-14,RSV-N,32880,6000,-0
ARA Zuchwil,2024-04-14,RSV-N,32880,6000,5056.729
ARA Zuchwil,2024-04-14,RSV-N,32880,6000,-0
ARA Zuchwil,2024-04-14,RSV-N,32880,6000,8075.93
ARA Zuchwil,2024-04-14,SARS-N1,32880,6000,39988.562
ARA Zuchwil,2024-04-14,SARS-N1,32880,6000,12642.652
ARA Zuchwil,2024-04-14,SARS-N1,32880,6000,16152.988
ARA Zuchwil,2024-04-14,SARS-N1,32880,6000,21977.908
ARA Zuchwil,2024-04-14,SARS-N2,32880,6000,10768.157
ARA Zuchwil,2024-04-14,SARS-N2,32880,6000,18452.824
ARA Zuchwil,2024-04-14,SARS-N2,32880,6000,25118.291
ARA Zuchwil,2024-04-14,SARS-N2,32880,6000,15171.515
ARA Basel/Prorheno,2024-04-14,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2024-04-14,IAV-M,32880,6000,-0
ARA Basel/Prorheno,2024-04-14,IBV-M,32880,6000,6267.997
ARA Basel/Prorheno,2024-04-14,IBV-M,32880,6000,3113.4883
ARA Basel/Prorheno,2024-04-14,RSV-N,32880,6000,9340.968
ARA Basel/Prorheno,2024-04-14,RSV-N,32880,6000,-0
ARA Basel/Prorheno,2024-04-14,SARS-N1,32880,6000,34257.598
ARA Basel/Prorheno,2024-04-14,SARS-N1,32880,6000,53299.652
ARA Basel/Prorheno,2024-04-14,SARS-N2,32880,6000,40488.434
ARA Basel/Prorheno,2024-04-14,SARS-N2,32880,6000,59573.434
ARA Altenrhein,2024-04-14,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-14,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-14,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-14,IAV-M,32880,6000,-0
ARA Altenrhein,2024-04-14,IBV-M,32880,6000,5832.843
ARA Altenrhein,2024-04-14,IBV-M,32880,6000,-0
ARA Altenrhein,2024-04-14,IBV-M,32880,6000,5788.161
ARA Altenrhein,2024-04-14,IBV-M,32880,6000,3161.3372
ARA Altenrhein,2024-04-14,RSV-N,32880,6000,2916.3477
ARA Altenrhein,2024-04-14,RSV-N,32880,6000,3161.3372
ARA Altenrhein,2024-04-14,RSV-N,32880,6000,-0
ARA Altenrhein,2024-04-14,RSV-N,32880,6000,5788.161
ARA Altenrhein,2024-04-14,SARS-N1,32880,6000,67113.25
ARA Altenrhein,2024-04-14,SARS-N1,32880,6000,138856.64
ARA Altenrhein,2024-04-14,SARS-N1,32880,6000,79085.34
ARA Altenrhein,2024-04-14,SARS-N1,32880,6000,78189.12
ARA Altenrhein,2024-04-14,SARS-N2,32880,6000,75919.85
ARA Altenrhein,2024-04-14,SARS-N2,32880,6000,75872.9
ARA Altenrhein,2024-04-14,SARS-N2,32880,6000,78189.12
ARA Altenrhein,2024-04-14,SARS-N2,32880,6000,138856.64
ARA Chur,2024-04-14,IAV-M,32880,6000,-0
ARA Chur,2024-04-14,IAV-M,32880,6000,-0
ARA Chur,2024-04-14,IAV-M,32880,6000,2568.7576
ARA Chur,2024-04-14,IAV-M,32880,6000,-0
ARA Chur,2024-04-14,IBV-M,32880,6000,11991.178
ARA Chur,2024-04-14,IBV-M,32880,6000,5510.0776
ARA Chur,2024-04-14,IBV-M,32880,6000,5137.63
ARA Chur,2024-04-14,IBV-M,32880,6000,4991.664
ARA Chur,2024-04-14,RSV-N,32880,6000,2495.778
ARA Chur,2024-04-14,RSV-N,32880,6000,2568.7576
ARA Chur,2024-04-14,RSV-N,32880,6000,8993.15
ARA Chur,2024-04-14,RSV-N,32880,6000,8265.313
ARA Chur,2024-04-14,SARS-N1,32880,6000,52433.98
ARA Chur,2024-04-14,SARS-N1,32880,6000,80988.76
ARA Chur,2024-04-14,SARS-N1,32880,6000,77112.43
ARA Chur,2024-04-14,SARS-N1,32880,6000,35824.895
ARA Chur,2024-04-14,SARS-N2,32880,6000,64925.28
ARA Chur,2024-04-14,SARS-N2,32880,6000,86992.445
ARA Chur,2024-04-14,SARS-N2,32880,6000,46852.41
ARA Chur,2024-04-14,SARS-N2,32880,6000,59110.324
CDA Lugano,2024-04-14,IAV-M,32880,6000,-0
CDA Lugano,2024-04-14,IAV-M,32880,6000,-0
CDA Lugano,2024-04-14,IBV-M,32880,6000,2911.3535
CDA Lugano,2024-04-14,IBV-M,32880,6000,9489.201
CDA Lugano,2024-04-14,RSV-N,32880,6000,12652.614
CDA Lugano,2024-04-14,RSV-N,32880,6000,-0
CDA Lugano,2024-04-14,SARS-N1,32880,6000,40772.297
CDA Lugano,2024-04-14,SARS-N1,32880,6000,25308
CDA Lugano,2024-04-14,SARS-N2,32880,6000,22143.895
CDA Lugano,2024-04-14,SARS-N2,32880,6000,32032.957
STEP Vidy,2024-04-14,IAV-M,32880,6000,2342.45
STEP Vidy,2024-04-14,IAV-M,32880,6000,2624.627
STEP Vidy,2024-04-14,IBV-M,32880,6000,-0
STEP Vidy,2024-04-14,IBV-M,32880,6000,10499.222
STEP Vidy,2024-04-14,RSV-N,32880,6000,-0
STEP Vidy,2024-04-14,RSV-N,32880,6000,4684.995
STEP Vidy,2024-04-14,SARS-N1,32880,6000,241965.92
STEP Vidy,2024-04-14,SARS-N1,32880,6000,218254.97
STEP Vidy,2024-04-14,SARS-N2,32880,6000,215903.75
STEP Vidy,2024-04-14,SARS-N2,32880,6000,239330.4
STEP Neuchatel,2024-04-14,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-14,IAV-M,32880,6000,17115.123
STEP Neuchatel,2024-04-14,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-14,IAV-M,32880,6000,-0
STEP Neuchatel,2024-04-14,IBV-M,32880,6000,108481.45
STEP Neuchatel,2024-04-14,IBV-M,32880,6000,116019.22
STEP Neuchatel,2024-04-14,IBV-M,32880,6000,90299.37
STEP Neuchatel,2024-04-14,IBV-M,32880,6000,74718.17
STEP Neuchatel,2024-04-14,RSV-N,32880,6000,12331.407
STEP Neuchatel,2024-04-14,RSV-N,32880,6000,19968.135
STEP Neuchatel,2024-04-14,RSV-N,32880,6000,-0
STEP Neuchatel,2024-04-14,RSV-N,32880,6000,2374.493
STEP Neuchatel,2024-04-14,SARS-N1,32880,6000,33251.78
STEP Neuchatel,2024-04-14,SARS-N1,32880,6000,32067.133
STEP Neuchatel,2024-04-14,SARS-N1,32880,6000,37089.17
STEP Neuchatel,2024-04-14,SARS-N1,32880,6000,38841.4
STEP Neuchatel,2024-04-14,SARS-N2,32880,6000,50797.85
STEP Neuchatel,2024-04-14,SARS-N2,32880,6000,41937.523
STEP Neuchatel,2024-04-14,SARS-N2,32880,6000,38003.598
STEP Neuchatel,2024-04-14,SARS-N2,32880,6000,31381.596
STEP Aire,2024-04-14,IAV-M,32880,6000,-0
STEP Aire,2024-04-14,IAV-M,32880,6000,-0
STEP Aire,2024-04-14,IBV-M,32880,6000,3713.8018
STEP Aire,2024-04-14,IBV-M,32880,6000,6735.431
STEP Aire,2024-04-14,RSV-N,32880,6000,-0
